Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
SRGAP2B	0.7230444723385849	-2.1805888997231166e-7	0.0014426948655028578	0.5612282306639058	0.9994628079712078	FALSE
H1-10	0.13093840067813367	-2.2063363818734087e-7	0.0014426950255469312	0.9238302640557232	0.9994628079712078	FALSE
NADSYN1	2.7234345715646118	-2.2420892844593836e-7	0.001442694932747582	0.9627435735119954	0.9994628079712078	FALSE
SLC25A38	0	-2.288311574211437e-7	0.001442695042492762	1	NA	NA
GAN	0	-2.3013323246721234e-7	0.0014426950498784802	1	NA	NA
TVP23A	0.23341985854749045	-2.3433889298785635e-7	0.0014426949692804474	0.9246989157161418	0.9994628079712078	FALSE
ALDOA	0.0030697014308991182	-2.3586691125929018e-7	0.0014426950438975938	0.8940366507658004	0.9994628079712078	FALSE
SPRY1	0.018884998302109633	-2.3781464721810355e-7	0.0014426950232635425	0.9135481924832117	0.9994628079712078	FALSE
CORO7	0.3041586884429318	-2.379600906102977e-7	0.0014426946799656404	0.8593334488729553	0.9994628079712078	FALSE
JMJD1C	0.14345562672528048	-2.389603040873498e-7	0.0014426950025114634	0.9914053748165409	0.9994628079712078	FALSE
ARFRP1	0.14156387495376305	-2.419050120128439e-7	0.0014426948340200798	0.9102739382969345	0.9994628079712078	FALSE
SPINK5	0.16273061554193957	-2.575057989812362e-7	0.0014426950219488832	0.9799847927374975	0.9994628079712078	FALSE
HSP90AB1	0.018098123372855063	-2.5775197497971955e-7	0.0014426950251634472	0.9125560585556529	0.9994628079712078	FALSE
TRPM4	33.175077140117686	-2.6495385161342867e-7	0.0014426947662295221	0.5084267795799129	0.9994628079712078	FALSE
PDK1	0	-2.712089646462931e-7	0.0014426950445577962	1	NA	NA
TRAV23DV6	0.049168631109945175	-2.7295027482777947e-7	0.0014426950400700243	0.7207800608413497	0.9994628079712078	FALSE
RSBN1	0.07553999320843853	-2.742743194674675e-7	0.0014426950231846553	0.962272999159807	0.9994628079712078	FALSE
CD36	0.053287910769230715	-2.751758006788166e-7	0.0014426949839476879	0.8577113729685852	0.9994628079712078	FALSE
VAMP8	0.05937624915577711	-2.8551313164308906e-7	0.0014426948018174484	0.7894088266590551	0.9994628079712078	FALSE
TRBV7-1	0.05631269234922512	-2.8641235299819073e-7	0.0014426948997891657	0.6918232333550918	0.9994628079712078	FALSE
APOL4	0.29345132469488827	-2.9102602488061035e-7	0.001442695028343845	0.9149709225807195	0.9994628079712078	FALSE
TRBV29-1	371.22096114327843	-2.912917393247441e-7	0.0014426658035467737	0.9483361283154037	0.9994628079712078	FALSE
MST1	0.10198609451038915	-2.92885109066168e-7	0.0014426949281807866	0.8673370538371046	0.9994628079712078	FALSE
LINC00680-GUSBP4	0.14672566234744414	-2.938734785778647e-7	0.001442695026054806	0.9891330913672248	0.9994628079712078	FALSE
CD81	0.6631011866672627	-3.0046529621746335e-7	0.0014426939989513013	0.8555891168318941	0.9994628079712078	FALSE
STRAP	0.04269101366525715	-3.091118086157913e-7	0.0014426949788998835	0.8196674736247549	0.9994628079712078	FALSE
PLOD3	0.11108809863226184	-3.172558887691977e-7	0.0014426950176193117	0.9840016427166712	0.9994628079712078	FALSE
PIM3	0.15307654574147278	-3.2454498232076337e-7	0.00144269502109683	0.9831303269567063	0.9994628079712078	FALSE
MIF	6.582086140828931	-3.360555407421047e-7	0.0014426942870325002	0.878625269246029	0.9994628079712078	FALSE
RPL38	1.0832532445171252	-3.4392234069509947e-7	0.0014426949832779703	0.735373284430547	0.9994628079712078	FALSE
EPN2	1.8634246038595423	-3.446074419412228e-7	0.0014426949289741593	0.5703865844862616	0.9994628079712078	FALSE
LAMA3	0.6283898791359883	-3.457807484335201e-7	0.0014426948466537024	0.9630307845471457	0.9994628079712078	FALSE
AP5S1	0	-3.4802133695841354e-7	0.0014426950393553186	1	NA	NA
LSM14A	23.186775452611993	-3.8234116498515507e-7	0.0014426949890301833	0.17106401055225054	0.9994628079712078	FALSE
LINC00348	0.24711690500622172	-3.8561068579092355e-7	0.0014426950400291596	0.9357311774193603	0.9994628079712078	FALSE
NPEPL1	0.24711690500622172	-3.8561068579092355e-7	0.0014426950400291596	0.9357311774193603	0.9994628079712078	FALSE
TRBV23-1	3.338542650849335	-3.94367257611568e-7	0.0014426925013969057	0.9323208129674188	0.9994628079712078	FALSE
TRBV4-1	739.870008374723	-3.976096430019668e-7	0.0014426856388509957	0.8760411464418556	0.9994628079712078	FALSE
FAM110D	0.06230834118393966	-3.9904923590693887e-7	0.001442695032529021	0.8534801790406512	0.9994628079712078	FALSE
KYNU	0.022819372948382474	-4.0587564342885464e-7	0.0014426950412376007	0.9170549926914159	0.9994628079712078	FALSE
SRSF9	0	-4.4455451027466266e-7	0.0014426950539327143	1	NA	NA
ENDOD1	0	-4.6527153569738445e-7	0.001442695057028838	1	NA	NA
MAP3K13	0	-4.6786111375415104e-7	0.00144269505842354	1	NA	NA
SUSD6	0.32434093782066603	-4.767150422848812e-7	0.001442695057426583	0.9020996702673425	0.9994628079712078	FALSE
TRBV25-1	153.88162799733564	-4.867055799963925e-7	0.0014426812373488063	0.8763467567741678	0.9994628079712078	FALSE
PPP1R13B	0	-5.075269050346744e-7	0.0014426950645383373	1	NA	NA
PTMA	0.07414432106864183	-5.13277116162261e-7	0.001442695056773708	0.9287485972326819	0.9994628079712078	FALSE
SPAG9	0	-5.185941800887131e-7	0.001442695066618514	1	NA	NA
PPM1D	4.781069653236076	-5.199123386691465e-7	0.0014426941163299724	0.18823791070679485	0.9994628079712078	FALSE
N6AMT1	0.0031315800296261836	-5.598905607161459e-7	0.0014426950660939364	0.8917651064006208	0.9994628079712078	FALSE
USP15	0.2947449004255864	-5.84253042248219e-7	0.0014426950738502347	0.9149366562199608	0.9994628079712078	FALSE
LRRK1	1.7724237292977731	-6.163009783452112e-7	0.0014426943060044386	0.6203231901183027	0.9994628079712078	FALSE
PCDHB1	0.029932947736677675	-6.170075692529427e-7	0.0014426950618507829	0.8966472059065648	0.9994628079712078	FALSE
FPR1	0.2030548867914023	-6.611992726444612e-7	0.001442694931837749	0.9318472545659187	0.9994628079712078	FALSE
MOAP1	1.7299473928658853	-6.892806741587987e-7	0.001442694262308636	0.9387139305717966	0.9994628079712078	FALSE
SRP19	0.200647621265435	-6.921692468005323e-7	0.001442695050208987	0.9975870891084475	0.9994628079712078	FALSE
SEMA4D	0.08854942773272252	-6.954674448416816e-7	0.0014426951153499092	0.8940447335421364	0.9994628079712078	FALSE
OPA3	0.15587000814225618	-7.30057420355424e-7	0.001442694866540421	0.9340031755081151	0.9994628079712078	FALSE
DMGDH	0.3110035280189972	-7.302672949987861e-7	0.0014426950990083268	0.9238267695909823	0.9994628079712078	FALSE
LAMB2	0.006571856860478128	-7.824909888726295e-7	0.0014426951172814841	0.8901364104251299	0.9994628079712078	FALSE
PRKAG2	0.10229374080309385	-7.900923606257632e-7	0.0014426951185647669	0.9820092270813887	0.9994628079712078	FALSE
GIMAP6	0.007641213962673037	-7.926227934020103e-7	0.0014426951201595075	0.8897640312614513	0.9994628079712078	FALSE
RUNX1	0.49460355910938064	-8.851134303020986e-7	0.001442694442307983	0.9197592879923822	0.9994628079712078	FALSE
FKBP1A	1.079569355447016	-9.04121322503436e-7	0.0014426940658761242	0.8568312238146742	0.9994628079712078	FALSE
DENND4C	1.2884023618803504	-9.437830662009959e-7	0.0014426932300846474	0.9511284264545493	0.9994628079712078	FALSE
RPUSD2	8.021281858263402	-1.1189027446240937e-6	0.0014426928218289122	0.625826815711721	0.9994628079712078	FALSE
CAMK2B	0.1819328887023204	-1.142878407734363e-6	0.001442694977035002	0.7503150895781463	0.9994628079712078	FALSE
TRBJ2-2P	267.1635694068839	-1.1517890195239206e-6	0.0014426914663793282	0.4907950678588331	0.9994628079712078	FALSE
TRBJ1-6	13.385099100605345	-1.7343397807952978e-6	0.0014426927304676954	0.28237329057319854	0.9994628079712078	FALSE
TRBV6-1	93.29657249809826	-1.8260186424335225e-6	0.0014426692167961383	0.6758370656054753	0.9994628079712078	FALSE
APOBEC3C	4.838704473808963	-1.9674059648494847e-6	0.0014426933653098526	0.30680032956966913	0.9994628079712078	FALSE
LUC7L	0.2696056415397773	-2.1768801904543605e-6	0.0014426946711125531	0.41916553293054737	0.9994628079712078	FALSE
LTA4H	4.533445394277113	-2.4860324320021865e-6	0.0014426941728969186	0.16542342695833062	0.9994628079712078	FALSE
PTPRCAP	16.974352346168466	-2.9998848916127947e-6	0.0014426948771303304	0.020690226550525173	0.9994628079712078	FALSE
TRBV28	468.2108851327906	-3.4118034864697114e-6	0.0014426899155817931	0.13400609925621262	0.9994628079712078	FALSE
TRBJ1-3	75.97105364977259	-3.871175170294101e-6	0.0014426869705689602	0.022437193131388457	0.9994628079712078	FALSE
TRBV6-6	41.60194416011626	-4.007280996654422e-6	0.0014426863055248971	0.1639374310817499	0.9994628079712078	FALSE
TRBV3-1	393.7849973967403	-4.629018089968408e-6	0.0014426727859622468	0.28195141611622576	0.9994628079712078	FALSE
TRBV13	30.18960245382356	-4.817701251702317e-6	0.0014426893753890814	0.07762936397660736	0.9994628079712078	FALSE
TRBV5-5	166.54162856194847	-4.9018279884476515e-6	0.0014426939246979717	0.013943319150254353	0.9994628079712078	FALSE
TRBV14	605.1552146165172	-4.950431324369051e-6	0.001442683174792229	0.1465139981235801	0.9994628079712078	FALSE
TRBV2	1848.1022570275384	-5.8852518573641695e-6	0.001442682697655455	0.10623200246281096	0.9994628079712078	FALSE
TRBJ2-1	175.0350271892043	-6.317718206124023e-6	0.0014426872802361563	0.012474033420019395	0.9875276457515355	FALSE
TRBJ1-1	201.06670567583606	-7.341161087738935e-6	0.0014426859047323827	0.0073706241672779355	0.8587071181216482	FALSE
TRDV1	17.773452046767165	-8.033483895617683e-6	0.0014426999159645887	1.9538743076143237e-4	0.061872686407786925	FALSE
TRBJ2-4	55.28783607986983	-8.248936602238913e-6	0.0014426953264683423	0.2984430917364841	0.9994628079712078	FALSE
TRBV9	440.9809166649468	-9.19512865438615e-6	0.001442693463159239	0.9083086091220518	0.9994628079712078	FALSE
TRBV6-3	1928.3407469684196	-1.1550614059568159e-5	0.001442704158204938	3.6205989403016584e-4	0.08598922483216438	FALSE
TRBV6-4	60.99210827325137	-1.865335683031664	0.4032189363291786	5.090979424744803e-8	4.8364304535075624e-5	TRUE
